action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,5237408,[],CHEMBL1686709,Inhibition of mPGES-1 expressed in LPS-stimulated human A549 cells mitochondrial fraction assessed as conversion of PGH2 to PGE2,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(O)C(Sc1nc(Cl)cc(Nc2ccc3ccccc3c2)n1)c1cccc2ccccc12,,,CHEMBL1681685,Bioorg Med Chem Lett,2011,"{'bei': '12.12', 'le': '0.24', 'lle': '-1.38', 'sei': '7.62'}",CHEMBL1091523,,CHEMBL1091523,5.72,0,http://www.openphacts.org/units/Nanomolar,1335123,=,1,1,=,,IC50,nM,,1900.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,uM,UO_0000065,,1.9
,,5237409,[],CHEMBL1686709,Inhibition of mPGES-1 expressed in LPS-stimulated human A549 cells mitochondrial fraction assessed as conversion of PGH2 to PGE2,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(O)C(Sc1nc(Cl)cc(Nc2ccc(-c3ccccc3)cc2)n1)c1cccc2ccccc12,,,CHEMBL1681685,Bioorg Med Chem Lett,2011,"{'bei': '12.10', 'le': '0.24', 'lle': '-1.58', 'sei': '8.02'}",CHEMBL1683861,,CHEMBL1683861,6.03,0,http://www.openphacts.org/units/Nanomolar,1335126,=,1,1,=,,IC50,nM,,940.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,uM,UO_0000065,,0.94
,,5237410,[],CHEMBL1686709,Inhibition of mPGES-1 expressed in LPS-stimulated human A549 cells mitochondrial fraction assessed as conversion of PGH2 to PGE2,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(O)C(Sc1nc(Cl)cc(Nc2cccc(-c3ccccc3)c2)n1)c1cccc2ccccc12,,,CHEMBL1681685,Bioorg Med Chem Lett,2011,"{'bei': '11.49', 'le': '0.22', 'lle': '-1.89', 'sei': '7.62'}",CHEMBL1683862,,CHEMBL1683862,5.72,0,http://www.openphacts.org/units/Nanomolar,1335127,=,1,1,=,,IC50,nM,,1900.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,uM,UO_0000065,,1.9
,,5237411,[],CHEMBL1686709,Inhibition of mPGES-1 expressed in LPS-stimulated human A549 cells mitochondrial fraction assessed as conversion of PGH2 to PGE2,B,,,BAO_0000190,BAO_0000219,cell-based format,N#Cc1ccc(-c2ccc(Nc3cc(Cl)nc(SC(C(=O)O)c4cccc5ccccc45)n3)cc2)cc1,,,CHEMBL1681685,Bioorg Med Chem Lett,2011,"{'bei': '11.08', 'le': '0.21', 'lle': '-1.68', 'sei': '5.86'}",CHEMBL1683863,,CHEMBL1683863,5.80,0,http://www.openphacts.org/units/Nanomolar,1335128,=,1,1,=,,IC50,nM,,1600.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,uM,UO_0000065,,1.6
,,5237412,[],CHEMBL1686709,Inhibition of mPGES-1 expressed in LPS-stimulated human A549 cells mitochondrial fraction assessed as conversion of PGH2 to PGE2,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(O)C(Sc1nc(Cl)cc(Nc2ccc(C3CCCCC3)cc2)n1)c1cccc2ccccc12,,,CHEMBL1681685,Bioorg Med Chem Lett,2011,"{'bei': '11.58', 'le': '0.23', 'lle': '-2.15', 'sei': '7.77'}",CHEMBL1683864,,CHEMBL1683864,5.84,0,http://www.openphacts.org/units/Nanomolar,1335129,=,1,1,=,,IC50,nM,,1450.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,uM,UO_0000065,,1.45
,,5237413,[],CHEMBL1686709,Inhibition of mPGES-1 expressed in LPS-stimulated human A549 cells mitochondrial fraction assessed as conversion of PGH2 to PGE2,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(O)C(Sc1nc(Cl)cc(Nc2ccc(Oc3ccccc3)cc2)n1)c1cccc2ccccc12,,,CHEMBL1681685,Bioorg Med Chem Lett,2011,"{'bei': '11.73', 'le': '0.23', 'lle': '-1.71', 'sei': '7.15'}",CHEMBL1683865,,CHEMBL1683865,6.03,0,http://www.openphacts.org/units/Nanomolar,1335130,=,1,1,=,,IC50,nM,,940.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,uM,UO_0000065,,0.94
,,5237414,[],CHEMBL1686709,Inhibition of mPGES-1 expressed in LPS-stimulated human A549 cells mitochondrial fraction assessed as conversion of PGH2 to PGE2,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(O)C(Sc1nc(Cl)cc(NCc2ccc(-c3ccccc3)cc2)n1)c1cccc2ccccc12,,,CHEMBL1681685,Bioorg Med Chem Lett,2011,"{'bei': '11.83', 'le': '0.23', 'lle': '-1.42', 'sei': '8.06'}",CHEMBL1683867,,CHEMBL1683867,6.06,0,http://www.openphacts.org/units/Nanomolar,1335132,=,1,1,=,,IC50,nM,,880.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,uM,UO_0000065,,0.88
,,5237415,[],CHEMBL1686709,Inhibition of mPGES-1 expressed in LPS-stimulated human A549 cells mitochondrial fraction assessed as conversion of PGH2 to PGE2,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(O)C(Sc1nc(Cl)cc(Nc2ccc(Cc3ccccc3)cc2)n1)c1cccc2ccccc12,,,CHEMBL1681685,Bioorg Med Chem Lett,2011,"{'bei': '11.37', 'le': '0.22', 'lle': '-1.72', 'sei': '7.75'}",CHEMBL1683868,,CHEMBL1683868,5.82,0,http://www.openphacts.org/units/Nanomolar,1335133,=,1,1,=,,IC50,nM,,1500.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,uM,UO_0000065,,1.5
,,5237416,[],CHEMBL1686709,Inhibition of mPGES-1 expressed in LPS-stimulated human A549 cells mitochondrial fraction assessed as conversion of PGH2 to PGE2,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(O)C(Sc1nc(Cl)cc(Nc2ccc3c(c2)Cc2ccccc2-3)n1)c1cccc2ccccc12,,,CHEMBL1681685,Bioorg Med Chem Lett,2011,"{'bei': '11.39', 'le': '0.22', 'lle': '-1.71', 'sei': '7.73'}",CHEMBL1683869,,CHEMBL1683869,5.81,0,http://www.openphacts.org/units/Nanomolar,1335134,=,1,1,=,,IC50,nM,,1550.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,uM,UO_0000065,,1.55
,,5238206,[],CHEMBL1686709,Inhibition of mPGES-1 expressed in LPS-stimulated human A549 cells mitochondrial fraction assessed as conversion of PGH2 to PGE2,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)c1ccc2c(c1)c(SC(C)(C)C)c(CC(C)(C)C(=O)O)n2Cc1ccc(Cl)cc1,,,CHEMBL1681685,Bioorg Med Chem Lett,2011,"{'bei': '11.70', 'le': '0.24', 'lle': '-2.49', 'sei': '13.08'}",CHEMBL29097,,CHEMBL29097,5.52,0,http://www.openphacts.org/units/Nanomolar,1335135,=,1,1,=,,IC50,nM,,3000.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,uM,UO_0000065,,3.0
,,5251187,[],CHEMBL1686170,Inhibition of mPGES1,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)NC(=O)N(Cc1ccccc1)Cc1cccc(-c2ccccc2)c1,,,CHEMBL1681669,Bioorg Med Chem Lett,2011,"{'bei': '16.09', 'le': '0.29', 'lle': '0.30', 'sei': '17.84'}",CHEMBL1683191,,CHEMBL1683191,5.77,0,http://www.openphacts.org/units/Nanomolar,1334337,=,1,1,=,,IC50,nM,,1700.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,uM,UO_0000065,,1.7
,,5251188,[],CHEMBL1686170,Inhibition of mPGES1,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)NC(=O)N(Cc1ccccc1)Cc1cccc(Br)c1,,,CHEMBL1681669,Bioorg Med Chem Lett,2011,"{'bei': '14.80', 'le': '0.33', 'lle': '0.78', 'sei': '16.53'}",CHEMBL1683192,,CHEMBL1683192,5.35,0,http://www.openphacts.org/units/Nanomolar,1334338,=,1,1,=,,IC50,nM,,4500.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,uM,UO_0000065,,4.5
,,5251189,[],CHEMBL1686170,Inhibition of mPGES1,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)NC(=O)N(Cc1ccccc1)Cc1cccc(NC(=O)c2ccccc2)c1,,,CHEMBL1681669,Bioorg Med Chem Lett,2011,"{'bei': '13.59', 'le': '0.25', 'lle': '0.40', 'sei': '8.88'}",CHEMBL1683193,,CHEMBL1683193,5.46,0,http://www.openphacts.org/units/Nanomolar,1334339,=,1,1,=,,IC50,nM,,3500.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,uM,UO_0000065,,3.5
,,5251190,[],CHEMBL1686170,Inhibition of mPGES1,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)NC(=O)N(Cc1ccccc1)Cc1cccc(NS(=O)(=O)c2ccccc2)c1,,,CHEMBL1681669,Bioorg Med Chem Lett,2011,"{'bei': '14.12', 'le': '0.27', 'lle': '1.57', 'sei': '7.87'}",CHEMBL1683194,,CHEMBL1683194,6.18,0,http://www.openphacts.org/units/Nanomolar,1334340,=,1,1,=,,IC50,nM,,660.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,uM,UO_0000065,,0.66
,,5251191,[],CHEMBL1686170,Inhibition of mPGES1,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)NC(=O)N(Cc1ccccc1)Cc1cccc(OCc2ccccc2)c1,,,CHEMBL1681669,Bioorg Med Chem Lett,2011,"{'bei': '15.34', 'le': '0.28', 'lle': '0.57', 'sei': '14.33'}",CHEMBL1683195,,CHEMBL1683195,5.96,0,http://www.openphacts.org/units/Nanomolar,1334341,=,1,1,=,,IC50,nM,,1100.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,uM,UO_0000065,,1.1
,,5251192,[],CHEMBL1686170,Inhibition of mPGES1,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)NC(=O)N(Cc1ccccc1)Cc1cccc(Oc2ccccc2)c1,,,CHEMBL1681669,Bioorg Med Chem Lett,2011,"{'bei': '15.34', 'le': '0.28', 'lle': '0.14', 'sei': '13.82'}",CHEMBL1683196,,CHEMBL1683196,5.75,0,http://www.openphacts.org/units/Nanomolar,1334342,=,1,1,=,,IC50,nM,,1800.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,uM,UO_0000065,,1.8
,,5251193,[],CHEMBL1686170,Inhibition of mPGES1,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)NC(=O)N(Cc1ccccc1)Cc1cccc(C#Cc2ccccc2)c1,,,CHEMBL1681669,Bioorg Med Chem Lett,2011,"{'bei': '21.17', 'le': '0.38', 'lle': '2.89', 'sei': '25.04'}",CHEMBL1683197,,CHEMBL1683197,8.10,0,http://www.openphacts.org/units/Nanomolar,1334343,=,1,1,=,,IC50,nM,,8.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,uM,UO_0000065,,0.008
,,5251194,[],CHEMBL1686170,Inhibition of mPGES1,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccccc1C#Cc1cccc(CN(Cc2ccccc2)C(=O)NC(C)C)c1,,,CHEMBL1681669,Bioorg Med Chem Lett,2011,"{'bei': '16.54', 'le': '0.30', 'lle': '1.60', 'sei': '16.42'}",CHEMBL1683198,,CHEMBL1683198,6.82,0,http://www.openphacts.org/units/Nanomolar,1334344,=,1,1,=,,IC50,nM,,150.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,uM,UO_0000065,,0.15
,,5251195,[],CHEMBL1686170,Inhibition of mPGES1,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cccc(C#Cc2cccc(CN(Cc3ccccc3)C(=O)NC(C)C)c2)c1,,,CHEMBL1681669,Bioorg Med Chem Lett,2011,"{'bei': '18.35', 'le': '0.33', 'lle': '2.35', 'sei': '18.21'}",CHEMBL1683199,,CHEMBL1683199,7.57,0,http://www.openphacts.org/units/Nanomolar,1334345,=,1,1,=,,IC50,nM,,27.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,uM,UO_0000065,,0.027
,,5251196,[],CHEMBL1686170,Inhibition of mPGES1,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(C#Cc2cccc(CN(Cc3ccccc3)C(=O)NC(C)C)c2)cc1,,,CHEMBL1681669,Bioorg Med Chem Lett,2011,"{'bei': '17.31', 'le': '0.31', 'lle': '1.92', 'sei': '17.18'}",CHEMBL1683200,,CHEMBL1683200,7.14,0,http://www.openphacts.org/units/Nanomolar,1334346,=,1,1,=,,IC50,nM,,72.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,uM,UO_0000065,,0.072
,,5251197,[],CHEMBL1686170,Inhibition of mPGES1,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)NC(=O)N(Cc1ccccc1)Cc1cccc(C#Cc2cccc(Cl)c2)c1,,,CHEMBL1681669,Bioorg Med Chem Lett,2011,"{'bei': '18.91', 'le': '0.36', 'lle': '2.03', 'sei': '24.38'}",CHEMBL1683201,,CHEMBL1683201,7.89,0,http://www.openphacts.org/units/Nanomolar,1334347,=,1,1,=,,IC50,nM,,13.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,uM,UO_0000065,,0.013
,,5251198,[],CHEMBL1686170,Inhibition of mPGES1,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)NC(=O)N(Cc1ccccc1)Cc1cccc(C#Cc2ccc(Cl)cc2)c1,,,CHEMBL1681669,Bioorg Med Chem Lett,2011,"{'bei': '18.37', 'le': '0.35', 'lle': '1.80', 'sei': '23.68'}",CHEMBL1683202,,CHEMBL1683202,7.66,0,http://www.openphacts.org/units/Nanomolar,1334348,=,1,1,=,,IC50,nM,,22.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,uM,UO_0000065,,0.022
,,5251199,[],CHEMBL1686170,Inhibition of mPGES1,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)NC(=O)N(Cc1ccccc1)Cc1cccc(C#Cc2cccc(C(F)(F)F)c2)c1,,,CHEMBL1681669,Bioorg Med Chem Lett,2011,"{'bei': '17.86', 'le': '0.33', 'lle': '1.82', 'sei': '24.88'}",CHEMBL1683203,,CHEMBL1683203,8.05,0,http://www.openphacts.org/units/Nanomolar,1334349,=,1,1,=,,IC50,nM,,9.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,uM,UO_0000065,,0.009
,,5251200,[],CHEMBL1686170,Inhibition of mPGES1,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)NC(=O)N(Cc1ccccc1)Cc1cccc(C#Cc2ccc(C(F)(F)F)cc2)c1,,,CHEMBL1681669,Bioorg Med Chem Lett,2011,"{'bei': '17.51', 'le': '0.33', 'lle': '1.66', 'sei': '24.38'}",CHEMBL1683204,,CHEMBL1683204,7.89,0,http://www.openphacts.org/units/Nanomolar,1334350,=,1,1,=,,IC50,nM,,13.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,uM,UO_0000065,,0.013
,,5251201,[],CHEMBL1686170,Inhibition of mPGES1,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccccc1CN(Cc1cccc(C#Cc2ccccc2)c1)C(=O)NC(C)C,,,CHEMBL1681669,Bioorg Med Chem Lett,2011,"{'bei': '15.12', 'le': '0.27', 'lle': '1.02', 'sei': '15.00'}",CHEMBL1683205,,CHEMBL1683205,6.24,0,http://www.openphacts.org/units/Nanomolar,1334351,=,1,1,=,,IC50,nM,,580.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,uM,UO_0000065,,0.58
,,5251202,[],CHEMBL1686170,Inhibition of mPGES1,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(CN(Cc2cccc(C#Cc3ccccc3)c2)C(=O)NC(C)C)cc1,,,CHEMBL1681669,Bioorg Med Chem Lett,2011,"{'bei': '16.54', 'le': '0.30', 'lle': '1.60', 'sei': '16.42'}",CHEMBL1683206,,CHEMBL1683206,6.82,0,http://www.openphacts.org/units/Nanomolar,1334352,=,1,1,=,,IC50,nM,,150.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,uM,UO_0000065,,0.15
,,5251203,[],CHEMBL1686170,Inhibition of mPGES1,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cccc(CN(Cc2cccc(C#Cc3ccccc3)c2)C(=O)NC(C)C)c1,,,CHEMBL1681669,Bioorg Med Chem Lett,2011,"{'bei': '17.79', 'le': '0.32', 'lle': '2.12', 'sei': '17.65'}",CHEMBL1683207,,CHEMBL1683207,7.34,0,http://www.openphacts.org/units/Nanomolar,1334353,=,1,1,=,,IC50,nM,,46.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,uM,UO_0000065,,0.046
,,5251204,[],CHEMBL1686170,Inhibition of mPGES1,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)NC(=O)N(Cc1cccc(C#Cc2ccccc2)c1)Cc1cccc(C(F)(F)F)c1,,,CHEMBL1681669,Bioorg Med Chem Lett,2011,"{'bei': '17.19', 'le': '0.32', 'lle': '1.51', 'sei': '23.95'}",CHEMBL1683208,,CHEMBL1683208,7.75,0,http://www.openphacts.org/units/Nanomolar,1334354,=,1,1,=,,IC50,nM,,18.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,uM,UO_0000065,,0.018
,,5251205,[],CHEMBL1686170,Inhibition of mPGES1,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cccc(CN(Cc2cccc(C#Cc3ccccc3)c2)C(=O)NC(C)C)c1,,,CHEMBL1681669,Bioorg Med Chem Lett,2011,"{'bei': '19.73', 'le': '0.36', 'lle': '2.30', 'sei': '24.19'}",CHEMBL1681803,,CHEMBL1681803,7.82,0,http://www.openphacts.org/units/Nanomolar,1334355,=,1,1,=,,IC50,nM,,15.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,uM,UO_0000065,,0.015
,,5251206,[],CHEMBL1686170,Inhibition of mPGES1,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)NC(=O)N(Cc1cccc(C#Cc2ccccc2)c1)Cc1cccc(-c2ccccc2)c1,,,CHEMBL1681669,Bioorg Med Chem Lett,2011,"{'bei': '18.58', 'le': '0.33', 'lle': '1.65', 'sei': '26.35'}",CHEMBL1683209,,CHEMBL1683209,8.52,0,http://www.openphacts.org/units/Nanomolar,1334356,=,1,1,=,,IC50,nM,,3.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,uM,UO_0000065,,0.003
,,5251207,[],CHEMBL1686170,Inhibition of mPGES1,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)NC(=O)N(Cc1cccc(C#Cc2ccccc2)c1)Cc1cccc(C#CC2CC2)c1,,,CHEMBL1681669,Bioorg Med Chem Lett,2011,"{'bei': '20.15', 'le': '0.36', 'lle': '3.03', 'sei': '27.83'}",CHEMBL1683210,,CHEMBL1683210,9.00,0,http://www.openphacts.org/units/Nanomolar,1334357,=,1,1,=,,IC50,nM,,1.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,uM,UO_0000065,,0.001
,,5251208,[],CHEMBL1686170,Inhibition of mPGES1,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)NC(=O)N(Cc1cccc(C#Cc2ccccc2)c1)Cc1cncc(C#CC2CC2)c1,,,CHEMBL1681669,Bioorg Med Chem Lett,2011,"{'bei': '17.30', 'le': '0.31', 'lle': '2.38', 'sei': '17.12'}",CHEMBL1683211,,CHEMBL1683211,7.75,0,http://www.openphacts.org/units/Nanomolar,1334358,=,1,1,=,,IC50,nM,,18.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,uM,UO_0000065,,0.018
,,5251209,[],CHEMBL1686170,Inhibition of mPGES1,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)NC(=O)N(Cc1cccc(C#Cc2ccccc2)c1)Cc1cncc(C#CC2CCCC2)c1,,,CHEMBL1681669,Bioorg Med Chem Lett,2011,"{'bei': '17.92', 'le': '0.32', 'lle': '2.38', 'sei': '18.84'}",CHEMBL1683212,,CHEMBL1683212,8.52,0,http://www.openphacts.org/units/Nanomolar,1334359,=,1,1,=,,IC50,nM,,3.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,uM,UO_0000065,,0.003
,,5251210,[],CHEMBL1686170,Inhibition of mPGES1,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)NC(=O)N(Cc1cccc(C#Cc2ccccc2)c1)Cc1cncc(C#Cc2ccccc2)c1,,,CHEMBL1681669,Bioorg Med Chem Lett,2011,"{'bei': '17.99', 'le': '0.32', 'lle': '2.70', 'sei': '19.23'}",CHEMBL1683213,,CHEMBL1683213,8.70,0,http://www.openphacts.org/units/Nanomolar,1334360,=,1,1,=,,IC50,nM,,2.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,uM,UO_0000065,,0.002
,,5251211,[],CHEMBL1686170,Inhibition of mPGES1,B,,,BAO_0000190,BAO_0000357,single protein format,N#Cc1cccc(C#N)c1-c1nc2c3ccc(Cl)cc3c3ccccc3c2[nH]1,,,CHEMBL1681669,Bioorg Med Chem Lett,2011,"{'bei': '23.76', 'le': '0.44', 'lle': '3.07', 'sei': '11.80'}",CHEMBL412099,,CHEMBL412099,9.00,1,http://www.openphacts.org/units/Nanomolar,1334361,=,1,1,=,,IC50,nM,,1.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,uM,UO_0000065,,0.001
,,5251212,[],CHEMBL1686170,Inhibition of mPGES1,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)NC(=O)N(Cc1cccc(C#Cc2ccc(Cl)cc2)c1)Cc1cccc(C#Cc2ccccn2)c1,,,CHEMBL1681669,Bioorg Med Chem Lett,2011,"{'bei': '17.37', 'le': '0.32', 'lle': '2.35', 'sei': '19.90'}",CHEMBL1683214,,CHEMBL1683214,9.00,0,http://www.openphacts.org/units/Nanomolar,1334362,=,1,1,=,,IC50,nM,,1.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,uM,UO_0000065,,0.001
,,5251213,[],CHEMBL1686170,Inhibition of mPGES1,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)NC(=O)N(Cc1cccc(C#Cc2ccc(Cl)cc2)c1)Cc1cccc(C#Cc2cccnc2)c1,,,CHEMBL1681669,Bioorg Med Chem Lett,2011,"{'bei': '17.37', 'le': '0.32', 'lle': '2.35', 'sei': '19.90'}",CHEMBL1683215,,CHEMBL1683215,9.00,0,http://www.openphacts.org/units/Nanomolar,1334363,=,1,1,=,,IC50,nM,,1.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,uM,UO_0000065,,0.001
,,5251214,[],CHEMBL1686170,Inhibition of mPGES1,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)NC(=O)N(Cc1cccc(C#Cc2ccc(C(F)(F)F)cc2)c1)Cc1cccc(C#Cc2cccnc2)c1,,,CHEMBL1681669,Bioorg Med Chem Lett,2011,"{'bei': '15.45', 'le': '0.28', 'lle': '1.50', 'sei': '18.84'}",CHEMBL1683216,,CHEMBL1683216,8.52,0,http://www.openphacts.org/units/Nanomolar,1334364,=,1,1,=,,IC50,nM,,3.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,uM,UO_0000065,,0.003
,,5251215,[],CHEMBL1686170,Inhibition of mPGES1,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)NC(=O)N(Cc1cccc(C#Cc2ccncc2)c1)Cc1cccc(C#Cc2ccc(Cl)cc2)c1,,,CHEMBL1681669,Bioorg Med Chem Lett,2011,"{'bei': '16.79', 'le': '0.31', 'lle': '2.05', 'sei': '19.23'}",CHEMBL1683217,,CHEMBL1683217,8.70,0,http://www.openphacts.org/units/Nanomolar,1334365,=,1,1,=,,IC50,nM,,2.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,uM,UO_0000065,,0.002
,,5251216,[],CHEMBL1686170,Inhibition of mPGES1,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1ccccc1)N(Cc1ccccc1)Cc1cccc(C#Cc2ccccc2)c1,,,CHEMBL1681669,Bioorg Med Chem Lett,2011,,CHEMBL1683218,,CHEMBL1683218,,0,http://www.openphacts.org/units/Nanomolar,1334366,>,1,1,>,,IC50,nM,,10000.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,uM,UO_0000065,,10.0
,,5251217,[],CHEMBL1686170,Inhibition of mPGES1,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(NCc1ccccc1)N(Cc1ccccc1)Cc1cccc(C#Cc2ccccc2)c1,,,CHEMBL1681669,Bioorg Med Chem Lett,2011,,CHEMBL1683219,,CHEMBL1683219,,0,http://www.openphacts.org/units/Nanomolar,1334367,>,1,1,>,,IC50,nM,,10000.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,uM,UO_0000065,,10.0
,,5251218,[],CHEMBL1686170,Inhibition of mPGES1,B,,,BAO_0000190,BAO_0000357,single protein format,CCCNC(=O)N(Cc1ccccc1)Cc1cccc(C#Cc2ccccc2)c1,,,CHEMBL1681669,Bioorg Med Chem Lett,2011,"{'bei': '21.17', 'le': '0.38', 'lle': '2.89', 'sei': '25.04'}",CHEMBL1683220,,CHEMBL1683220,8.10,0,http://www.openphacts.org/units/Nanomolar,1334368,=,1,1,=,,IC50,nM,,8.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,uM,UO_0000065,,0.008
,,5251219,[],CHEMBL1686170,Inhibition of mPGES1,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(NC1CCC1)N(Cc1ccccc1)Cc1cccc(C#Cc2ccccc2)c1,,,CHEMBL1681669,Bioorg Med Chem Lett,2011,"{'bei': '20.08', 'le': '0.36', 'lle': '2.57', 'sei': '24.49'}",CHEMBL1683221,,CHEMBL1683221,7.92,0,http://www.openphacts.org/units/Nanomolar,1334369,=,1,1,=,,IC50,nM,,12.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,uM,UO_0000065,,0.012
